Price,RollingVol20,GARCH_vol
Ticker,,
Date,,
2018-01-03,,1.410844289040236
2018-01-04,,1.3651608159999862
2018-01-05,,1.3319531094188752
2018-01-08,,1.3407175895817998
2018-01-09,,1.3075052570849508
2018-01-10,,1.2728970538692777
2018-01-11,,1.2421482451587837
2018-01-12,,1.227297908010711
2018-01-16,,1.2425993895498098
2018-01-17,,1.2253309278493754
2018-01-18,,1.3015540624334025
2018-01-19,,1.2678945976632507
2018-01-22,,1.2453171616692913
2018-01-23,,1.2436277823425657
2018-01-24,,1.2161886434091416
2018-01-25,,1.2902473342721472
2018-01-26,,1.3742746323282247
2018-01-29,,1.334374083238449
2018-01-30,,1.4477595600682591
2018-01-31,15.064772149864469,1.4100209367267238
2018-02-01,15.11095701802172,1.3670377510486467
2018-02-02,21.296772480602606,1.3275288626587114
2018-02-05,21.8187302199427,1.878654894059661
2018-02-06,27.37769405393131,1.950162469404515
2018-02-07,28.096361637152334,2.2408532418313594
2018-02-08,29.241086330841092,2.221047467720097
2018-02-09,29.6669535198484,2.2694310835775404
2018-02-12,33.31443010518784,2.1774453159854943
2018-02-13,33.677709146707436,2.392394633930124
2018-02-14,33.830205859325226,2.2786056379153092
2018-02-15,36.184757397098245,2.2256511446764597
2018-02-16,36.174331443100364,2.337459056626251
2018-02-20,36.0961188447333,2.2097034183115474
2018-02-21,36.109610269593944,2.0929101100094685
2018-02-22,35.843174289007365,1.9884006038838278
2018-02-23,35.71592181764093,1.9053112985878535
2018-02-26,36.291196264474536,1.8883331948892073
